id,price
0,6134763.461538462
1,6134763.461538462
2,3130000.0
3,6134763.461538462
4,6134763.461538462
5,6134763.461538462
6,6134763.461538462
7,6134763.461538462
8,6134763.461538462
9,6134763.461538462
10,6134763.461538462
11,6134763.461538462
12,6134763.461538462
13,6134763.461538462
14,6134763.461538462
15,6134763.461538462
16,6134763.461538462
17,6134763.461538462
18,6134763.461538462
19,6134763.461538462
20,6134763.461538462
21,6134763.461538462
22,6134763.461538462
23,6134763.461538462
24,6134763.461538462
25,6134763.461538462
26,6134763.461538462
27,6134763.461538462
28,6134763.461538462
29,6134763.461538462
30,1319080.2857142857
31,1319080.2857142857
32,1356250.0
33,1356250.0
34,955433.3333333334
35,955433.3333333334
36,1319080.2857142857
37,1319080.2857142857
38,1319080.2857142857
39,1319080.2857142857
40,439222.0
41,880000.0
42,1319080.2857142857
43,1319080.2857142857
44,439222.0
45,324666.5
46,705653.75
47,705653.75
48,705653.75
49,1356250.0
50,1319080.2857142857
51,1319080.2857142857
52,1319080.2857142857
53,1319080.2857142857
54,1319080.2857142857
55,1319080.2857142857
56,1319080.2857142857
57,1319080.2857142857
58,1319080.2857142857
59,1319080.2857142857
60,1319080.2857142857
61,564806.6
62,1319080.2857142857
63,705653.75
64,399125.0
65,1319080.2857142857
66,1319080.2857142857
67,324666.5
68,1319080.2857142857
69,1319080.2857142857
70,1319080.2857142857
71,730454.5454545454
72,730454.5454545454
73,1319080.2857142857
74,564806.6
75,705653.75
76,730454.5454545454
77,399125.0
78,730454.5454545454
79,1708456.75
80,1708456.75
81,1319080.2857142857
82,4190671.4285714286
83,485000.0
84,730454.5454545454
85,730454.5454545454
86,1319080.2857142857
87,1319080.2857142857
88,1319080.2857142857
89,1319080.2857142857
90,1319080.2857142857
91,1319080.2857142857
92,1319080.2857142857
93,1319080.2857142857
94,1319080.2857142857
95,730454.5454545454
96,1319080.2857142857
97,1319080.2857142857
98,399125.0
99,1319080.2857142857
100,1319080.2857142857
101,1319080.2857142857
102,1319080.2857142857
103,1319080.2857142857
104,1319080.2857142857
105,324666.5
106,324666.5
107,1319080.2857142857
108,1319080.2857142857
