id,price
0,4115000.0
1,4115000.0
2,2035875.0
3,4115000.0
4,4115000.0
5,4115000.0
6,4115000.0
7,4115000.0
8,4115000.0
9,4115000.0
10,4115000.0
11,4115000.0
12,4115000.0
13,4115000.0
14,4115000.0
15,4115000.0
16,4115000.0
17,4115000.0
18,4115000.0
19,4115000.0
20,4115000.0
21,4115000.0
22,4115000.0
23,4115000.0
24,4115000.0
25,4115000.0
26,4115000.0
27,4115000.0
28,4115000.0
29,4115000.0
30,1291250.0
31,1291250.0
32,2705000.0
33,2705000.0
34,867600.0
35,867600.0
36,1291250.0
37,1291250.0
38,1291250.0
39,1291250.0
40,10079416.5
41,2022500.0
42,1291250.0
43,1291250.0
44,9728879.0
45,359583.25
46,761000.0
47,761000.0
48,761000.0
49,2705000.0
50,1291250.0
51,1291250.0
52,1291250.0
53,1291250.0
54,1291250.0
55,1291250.0
56,1291250.0
57,1291250.0
58,1291250.0
59,1291250.0
60,1291250.0
61,603100.0
62,1291250.0
63,761000.0
64,5837712.5
65,1291250.0
66,1291250.0
67,359583.25
68,1291250.0
69,1291250.0
70,1291250.0
71,877500.0
72,877500.0
73,1291250.0
74,603100.0
75,761000.0
76,877500.0
77,5837712.5
78,877500.0
79,2944442.25
80,2944442.25
81,1291250.0
82,5577500.0
83,398475.0
84,877500.0
85,877500.0
86,1291250.0
87,1291250.0
88,1291250.0
89,1291250.0
90,1291250.0
91,1291250.0
92,1291250.0
93,1291250.0
94,1291250.0
95,877500.0
96,1291250.0
97,1291250.0
98,5837712.5
99,1291250.0
100,1291250.0
101,1291250.0
102,1291250.0
103,1291250.0
104,1291250.0
105,359583.25
106,359583.25
107,1291250.0
108,1291250.0
109,1291250.0
110,1291250.0
111,877500.0
112,877500.0
113,1291250.0
114,1291250.0
115,1291250.0
116,1291250.0
117,1291250.0
118,1291250.0
119,1291250.0
120,1291250.0
121,1291250.0
122,17865225.0
123,1291250.0
124,1291250.0
125,1291250.0
126,1291250.0
127,867600.0
128,867600.0
129,5837712.5
130,5837712.5
131,877500.0
132,877500.0
133,359583.25
134,603100.0
135,603100.0
136,359583.25
137,1291250.0
138,867600.0
139,1291250.0
140,1291250.0
141,5837712.5
142,761000.0
143,1291250.0
144,867600.0
145,867600.0
146,867600.0
147,1291250.0
148,761000.0
149,603100.0
150,1932500.0
151,1932500.0
152,1910000.0
153,1932500.0
154,1932500.0
155,1910000.0
156,4835000.0
157,4835000.0
158,4835000.0
159,4835000.0
160,4835000.0
161,4835000.0
162,4835000.0
163,2527500.0
164,1272500.0
